,Unnamed: 0,user_id,created_at,tweet,hashtags,retweet_count,favourite_count,,user_location,,predicted_location
3032,2547,b'diljit___',9/26/2020 12:25,b'Calls #SFJ on 30th sep to take part  for punjab farmers\n#Delhi Hilao - #Khalistan Banao! - #SFJ calls for\xe2\x80\xa6 https://t.co/7p8IORSzdu',"[{'text': 'SFJ', 'indices': [6, 10]}, {'text': 'Delhi', 'indices': [56, 62]}, {'text': 'Khalistan', 'indices': [71, 81]}, {'text': 'SFJ', 'indices': [91, 95]}]",0,0,,pakistan,,Pakistan
3033,2548,b'diljit___',9/26/2020 12:25,b'Not only men but also women and teenagers were also present at protests.\n#SFJ  \n#Khalistan\n#GheraoModi\n#BharatBandh\xe2\x80\xa6 https://t.co/EQDq0CnQZk',"[{'text': 'SFJ', 'indices': [73, 77]}, {'text': 'Khalistan', 'indices': [80, 90]}, {'text': 'GheraoModi', 'indices': [91, 102]}, {'text': 'BharatBandh', 'indices': [103, 115]}]",0,0,,pakistan,,Pakistan
3034,2549,b'diljit___',9/26/2020 12:24,b'Due to Poverty Men and Women both were committing suicide\n#SFJ  \n#Khalistan\n#GheraoModi\n#BharatBandh\n@hk_356\xe2\x80\xa6 https://t.co/EJpS7hy5Ce',"[{'text': 'SFJ', 'indices': [58, 62]}, {'text': 'Khalistan', 'indices': [65, 75]}, {'text': 'GheraoModi', 'indices': [76, 87]}, {'text': 'BharatBandh', 'indices': [88, 100]}]",0,0,,pakistan,,Pakistan
3035,2550,b'diljit___',9/26/2020 12:24,"b""Indian government doesn't care about the farmers. Life of farmers became so miserable so they are forced into suici\xe2\x80\xa6 https://t.co/ladie4Cypw""",[],0,0,,pakistan,,Pakistan
3036,2551,b'diljit___',9/26/2020 12:23,b'On 30 sep #SFJ has given a calls for #GheraoModi \nhttps://t.co/osfb8PlQPk\n#SFJ\xc2\xa0 \n#Khalistan\n#GheraoModi\xe2\x80\xa6 https://t.co/DwVBdbkjCA',"[{'text': 'SFJ', 'indices': [10, 14]}, {'text': 'GheraoModi', 'indices': [37, 48]}, {'text': 'SFJ', 'indices': [74, 78]}, {'text': 'Khalistan', 'indices': [81, 91]}, {'text': 'GheraoModi', 'indices': [92, 103]}]",0,0,,pakistan,,Pakistan
3037,2552,b'diljit___',9/26/2020 12:23,b'Annually 1000 farmers commit suicide and instead of facilitating them the india goverment pass law on farmers.\n#SFJ\xe2\x80\xa6 https://t.co/GZWo85Tve7',"[{'text': 'SFJ', 'indices': [111, 115]}]",0,0,,pakistan,,Pakistan
3038,2553,b'diljit___',9/26/2020 12:23,b'Farmers have blocked the rail and roads on 30 sep and they\xe2\x80\x99re out protesting to get their rights.\n#SFJ\xc2\xa0 \n#Khalistan\xe2\x80\xa6 https://t.co/Y7JV9gcara',"[{'text': 'SFJ', 'indices': [98, 102]}, {'text': 'Khalistan', 'indices': [105, 115]}]",0,0,,pakistan,,Pakistan
3039,2554,b'diljit___',9/26/2020 12:23,b'Due to Poverty Men and Women both were committing suicide\n#SFJ  \n#Khalistan\n#GheraoModi\n#BharatBandh\n@hk_356\xe2\x80\xa6 https://t.co/45iB6DfDU0',"[{'text': 'SFJ', 'indices': [58, 62]}, {'text': 'Khalistan', 'indices': [65, 75]}, {'text': 'GheraoModi', 'indices': [76, 87]}, {'text': 'BharatBandh', 'indices': [88, 100]}]",0,0,,pakistan,,Pakistan
3040,2555,b'diljit___',9/26/2020 12:23,b'SFJ has given a calls for #GheraoModi on Sept 30\nhttps://t.co/osfb8PlQPk\n#SFJ\xc2\xa0 \n#Khalistan\n#GheraoModi\n#BharatBandh\xe2\x80\xa6 https://t.co/XTDIPWRoAD',"[{'text': 'GheraoModi', 'indices': [26, 37]}, {'text': 'SFJ', 'indices': [73, 77]}, {'text': 'Khalistan', 'indices': [80, 90]}, {'text': 'GheraoModi', 'indices': [91, 102]}, {'text': 'BharatBandh', 'indices': [103, 115]}]",0,0,,pakistan,,Pakistan
3044,2559,b'diljit___',9/26/2020 12:21,b'Farmers have blocked the rail and roads on 30 sep\nhttps://t.co/osfb8PlQPk\n#SFJ\xc2\xa0 \n#Khalistan\n#GheraoModi\n#BharatBandh\n@rahulkanwal\n@shivAroor',"[{'text': 'SFJ', 'indices': [74, 78]}, {'text': 'Khalistan', 'indices': [81, 91]}, {'text': 'GheraoModi', 'indices': [92, 103]}, {'text': 'BharatBandh', 'indices': [104, 116]}]",0,0,,pakistan,,Pakistan
3045,2560,b'diljit___',9/26/2020 12:21,b'Save farmers of haryana and punjab\n#Delhi Hilao - #Khalistan Banao! - #SFJ calls for #GheraoModi on Sept 30th - tak\xe2\x80\xa6 https://t.co/FFVJJxhXJt',"[{'text': 'Delhi', 'indices': [35, 41]}, {'text': 'Khalistan', 'indices': [50, 60]}, {'text': 'SFJ', 'indices': [70, 74]}, {'text': 'GheraoModi', 'indices': [85, 96]}]",0,0,,pakistan,,Pakistan
3046,2561,b'diljit___',9/26/2020 12:21,b'Thee rail and roads are blocked by farmers and they\xe2\x80\x99re out protesting \n#SFJ\xc2\xa0 \n#Khalistan\n#GheraoModi\n#BharatBandh\xe2\x80\xa6 https://t.co/UCxxCzrnP8',"[{'text': 'SFJ', 'indices': [71, 75]}, {'text': 'Khalistan', 'indices': [78, 88]}, {'text': 'GheraoModi', 'indices': [89, 100]}, {'text': 'BharatBandh', 'indices': [101, 113]}]",0,0,,pakistan,,Pakistan
3047,2562,b'diljit___',9/26/2020 12:21,b'Every year almost 1000 farmers commited suicites.\n#SFJ\xc2\xa0 \n#Khalistan\n#GheraoModi\n#BharatBandh\n@shivAroor\xe2\x80\xa6 https://t.co/tGRLIOq2sC',"[{'text': 'SFJ', 'indices': [50, 54]}, {'text': 'Khalistan', 'indices': [57, 67]}, {'text': 'GheraoModi', 'indices': [68, 79]}, {'text': 'BharatBandh', 'indices': [80, 92]}]",0,0,,pakistan,,Pakistan
3048,2563,b'diljit___',9/26/2020 12:20,b'Stop #Modi From Grabing Lands of poor #PunjabFarmers #SFJ has given a calls for #GheraoModi on Sept 30\xe2\x80\xa6 https://t.co/OS3lEUzSBu',"[{'text': 'Modi', 'indices': [5, 10]}, {'text': 'PunjabFarmers', 'indices': [38, 52]}, {'text': 'SFJ', 'indices': [53, 57]}, {'text': 'GheraoModi', 'indices': [80, 91]}]",0,0,,pakistan,,Pakistan
3049,2564,b'diljit___',9/26/2020 12:20,"b'Farmers deserve a best future for their new generation as well as for their children, in such situation they cannot\xe2\x80\xa6 https://t.co/klmpodClWP'",[],0,0,,pakistan,,Pakistan
3050,2565,b'diljit___',9/26/2020 12:20,"b""#MODI please stop now It's so unbearable you turn the farmers eventually landless. \n#SFJ\xc2\xa0 \n#Khalistan\n#GheraoModi\xe2\x80\xa6 https://t.co/LIKvYtuQe1""","[{'text': 'MODI', 'indices': [0, 5]}, {'text': 'SFJ', 'indices': [84, 88]}, {'text': 'Khalistan', 'indices': [91, 101]}, {'text': 'GheraoModi', 'indices': [102, 113]}]",0,0,,pakistan,,Pakistan
3051,2566,b'diljit___',9/26/2020 12:20,b'Farmers have blocked the rail and roads and they\xe2\x80\x99re out protesting throughout\n#SFJ\xc2\xa0 \n#Khalistan\n#GheraoModi\xe2\x80\xa6 https://t.co/TsG2TKIbFO',"[{'text': 'SFJ', 'indices': [78, 82]}, {'text': 'Khalistan', 'indices': [85, 95]}, {'text': 'GheraoModi', 'indices': [96, 107]}]",0,0,,pakistan,,Pakistan
3053,2568,b'diljit___',9/26/2020 12:20,b'Join hands to Stop #Modi From snatching our #PunjabFarmers Lands. We want rights for our poor farmers\n#SfJ\xe2\x80\xa6 https://t.co/rcZFIKqDVL',"[{'text': 'Modi', 'indices': [19, 24]}, {'text': 'PunjabFarmers', 'indices': [44, 58]}, {'text': 'SfJ', 'indices': [102, 106]}]",0,0,,pakistan,,Pakistan
3054,2569,b'diljit___',9/26/2020 12:20,b'30 Sept #Delhi truckers Flock and Block\nhttps://t.co/FZSuRkiW1k\n#SFJ\xc2\xa0 \n#Khalistan\n#GheraoModi\n#BharatBandh\xe2\x80\xa6 https://t.co/T5uwnTNl3q',"[{'text': 'Delhi', 'indices': [8, 14]}, {'text': 'SFJ', 'indices': [64, 68]}, {'text': 'Khalistan', 'indices': [71, 81]}, {'text': 'GheraoModi', 'indices': [82, 93]}, {'text': 'BharatBandh', 'indices': [94, 106]}]",0,0,,pakistan,,Pakistan
3057,2572,b'sandhu_hamid',9/26/2020 12:18,"b""@simrankaur911's account has been withheld in India in response to a legal demand. Learn more.""",[],1,0,,rawalpindi/ islamabad,,Not Classified
3082,2597,b'ekamkaur86',9/26/2020 12:11,b'Stop #Modi From Grabing Lands of #PunjabFarmers\n\nOnly Solution Is #Khalistan \n#Register2Vote2020\n\n@abpnewshindi\xe2\x80\xa6 https://t.co/lAaYNsjPge',"[{'text': 'Modi', 'indices': [5, 10]}, {'text': 'PunjabFarmers', 'indices': [33, 47]}, {'text': 'Khalistan', 'indices': [66, 76]}, {'text': 'Register2Vote2020', 'indices': [78, 96]}]",0,0,,India,,India
3088,2603,b'priyaakaurrr',9/26/2020 12:08,b'#Modi stop doing injustice with poor #PunjabFarmers. \nWe can\xe2\x80\x99t tolerate this anymore. \n\n#Khalistan is only solution\xe2\x80\xa6 https://t.co/WJH86alC4w',"[{'text': 'Modi', 'indices': [0, 5]}, {'text': 'PunjabFarmers', 'indices': [37, 51]}, {'text': 'Khalistan', 'indices': [88, 98]}]",0,0,,"Karachi, Pakistan",,Pakistan
3269,2784,b'aratijagpreet',9/26/2020 11:54,b'Stop #Modi from grabbing lands of #PunjabFarmers. #Khalistan is the only solution. Let\xe2\x80\x99s stand in this together.\xe2\x80\xa6 https://t.co/PsX4lZVjC8',"[{'text': 'Modi', 'indices': [5, 10]}, {'text': 'PunjabFarmers', 'indices': [34, 48]}, {'text': 'Khalistan', 'indices': [50, 60]}]",0,0,,"Karachi, Pakistan",,Pakistan
3411,2926,b'blaackbird021',9/26/2020 11:46,b'@kawalpreetdu @SikhPA This was the model of India but now This is the model of #Khalistan',"[{'text': 'Khalistan', 'indices': [79, 89]}]",0,1,,Asia,,Not Classified
3413,2928,b'guddiikaur',9/26/2020 11:32,b'Stop #Modi From Grabing Lands of #PunjabFarmers\nWe have to join hands to stop the truck for lives of our farmers..\xe2\x80\xa6 https://t.co/bT444vvVa1',"[{'text': 'Modi', 'indices': [5, 10]}, {'text': 'PunjabFarmers', 'indices': [33, 47]}]",0,0,,"Karachi, Pakistan",,Pakistan
3414,2929,b'Chinavirushu',9/26/2020 11:32,b'RT @Jasmeet09660105: Exclusive #Breaking News for all #KhalistaniSupporters!! This video shows that #Khalistan is not at all a subject for\xe2\x80\xa6',"[{'text': 'Breaking', 'indices': [31, 40]}, {'text': 'KhalistaniSupporters', 'indices': [54, 75]}, {'text': 'Khalistan', 'indices': [100, 110]}]",23,0,,India,,India
3419,2934,b'SajjadAMallick',9/26/2020 10:04,b'@Attorney1970 @Geeta_Mohan @ImranKhanPTI @IndiaUNNewYork @ambtstirumurti If they people of #Kashmir &amp; #Khalistan ha\xe2\x80\xa6 https://t.co/wCXJLcyI5C',"[{'text': 'Kashmir', 'indices': [91, 99]}, {'text': 'Khalistan', 'indices': [106, 116]}]",0,0,,Pakistan,,Pakistan
3420,2935,b'ballysingh21',9/26/2020 9:57,"b""RT @Jasleen_Kaur11: Pannun, a Pakistani puppet who works for Pakistan, see this, Indian Sikh's answer to the Referendum2020  for you.#Shame\xe2\x80\xa6""",[],29,0,,Punjab India,,Not Classified
3421,2936,b'Ashish50083240',9/26/2020 9:48,"b""RT @Gurpree91384693: #Pannun, now your #KhalistaniStooges are also saying that they don't want to support your #Khalistan terror drama. The\xe2\x80\xa6""","[{'text': 'Pannun', 'indices': [21, 28]}, {'text': 'KhalistaniStooges', 'indices': [39, 57]}, {'text': 'Khalistan', 'indices': [111, 121]}]",9,0,,tension main,,Not Classified
3422,2937,b'vjonarjun',9/26/2020 9:39,b'RT @Jasmeet09660105: Exclusive #Breaking News for all #KhalistaniSupporters!! This video shows that #Khalistan is not at all a subject for\xe2\x80\xa6',"[{'text': 'Breaking', 'indices': [31, 40]}, {'text': 'KhalistaniSupporters', 'indices': [54, 75]}, {'text': 'Khalistan', 'indices': [100, 110]}]",23,0,,"New Delhi, India",,India
3425,2940,b'sohnikaur_',9/26/2020 9:28,b'#Modi stop Grabing Lands from the  #PunjabFarmers and to fight against opression the Only Solution Is #Khalistan\xe2\x80\xa6 https://t.co/1N3VtsrN3U',"[{'text': 'Modi', 'indices': [0, 5]}, {'text': 'PunjabFarmers', 'indices': [35, 49]}, {'text': 'Khalistan', 'indices': [102, 112]}]",0,1,,"Karachi, Pakistan",,Pakistan
3426,2941,b'Pxv_Singh',9/26/2020 9:26,b'RT @Naran_LFC: Sant Jarnail Singh Bhindranwale knew it from day one when he said Sikhs will always be slaves under the Indian system. #Savi\xe2\x80\xa6',[],10,0,,"Birmingham, England",,Not Classified
3428,2943,b'YogishJoshi',9/26/2020 9:21,"b'RT @Gsimran07: There is no doubt that #Pakistan is backing #Khalistan because if the 2 were nt linked, #SJF would speak against Pak &amp; deman\xe2\x80\xa6'","[{'text': 'Pakistan', 'indices': [38, 47]}, {'text': 'Khalistan', 'indices': [59, 69]}, {'text': 'SJF', 'indices': [103, 107]}]",50,0,,"Cambridge, England",,Not Classified
3432,2947,b'PakInsight',9/26/2020 9:00,"b""@YourGirlAshaa's account has been withheld in India in response to a legal demand. Learn more.""",[],1,0,,Pakistan,,Pakistan
3437,2952,b'LaylaaKaur',9/26/2020 8:43,b'Stop #Modi  Grabing Lands of poor  #PunjabFarmers \nSave Farmers of #Punjab.\nThe Way u are teasing us \nOnly Solution\xe2\x80\xa6 https://t.co/49Z0qXduyM',"[{'text': 'Modi', 'indices': [5, 10]}, {'text': 'PunjabFarmers', 'indices': [35, 49]}, {'text': 'Punjab', 'indices': [67, 74]}]",0,0,,punjab ,,India
3438,2953,b'dipali_mishra18',9/26/2020 8:36,"b'RT @realSukhiChahal: Sikhs of Indian Army,  Full interview: \n\nA fascinating conversation with @LtGenGurmit Singh (Retd) regarding \n\n#IndiaC\xe2\x80\xa6'",[],33,0,,New Zealand ,,Not Classified
3441,2956,b'JaiRai49495377',9/26/2020 8:28,"b""RT @Jasleen_Kaur11: Pannun, a Pakistani puppet who works for Pakistan, see this, Indian Sikh's answer to the Referendum2020  for you.#Shame\xe2\x80\xa6""",[],29,0,,भारत,,Not Classified
3445,2960,b'dipali_mishra18',9/26/2020 8:24,"b""RT @Jasleen_Kaur11: Pannun, a Pakistani puppet who works for Pakistan, see this, Indian Sikh's answer to the Referendum2020  for you.#Shame\xe2\x80\xa6""",[],29,0,,New Zealand ,,Not Classified
3450,2965,b'ekamkaur86',9/26/2020 8:14,b'#Modi Grabing Lands of #PunjabFarmers\n\nWe support #Khalistan \n#Register2Vote2020\n\n@meghna_prakash @rkarnad\xe2\x80\xa6 https://t.co/i4nL6ZEK8I',"[{'text': 'Modi', 'indices': [0, 5]}, {'text': 'PunjabFarmers', 'indices': [23, 37]}, {'text': 'Khalistan', 'indices': [50, 60]}, {'text': 'Register2Vote2020', 'indices': [62, 80]}]",0,0,,India,,India
3455,2970,b'aratijagpreet',9/26/2020 8:10,b'Stop #Modi from grabbing lands of #PunjabFarmers. #Khalistan is the only solution. Let\xe2\x80\x99s stand in this together.\xe2\x80\xa6 https://t.co/CceDxYAT6Z',"[{'text': 'Modi', 'indices': [5, 10]}, {'text': 'PunjabFarmers', 'indices': [34, 48]}, {'text': 'Khalistan', 'indices': [50, 60]}]",0,0,,"Karachi, Pakistan",,Pakistan
3461,2976,b'OpinionExpress',9/26/2020 8:01,b'#KhalistanAnIllusion: Anti India forces active again? ISI props up K2K strategy but will it work? \nRead: Khalistan\xe2\x80\xa6 https://t.co/k9ipmA3GSE',"[{'text': 'KhalistanAnIllusion', 'indices': [0, 20]}]",2,3,,India,,India
3462,2977,b'RakeshA12572734',9/26/2020 8:01,"b""RT @Gurpree91384693: #Pannun, now your #KhalistaniStooges are also saying that they don't want to support your #Khalistan terror drama. The\xe2\x80\xa6""","[{'text': 'Pannun', 'indices': [21, 28]}, {'text': 'KhalistaniStooges', 'indices': [39, 57]}, {'text': 'Khalistan', 'indices': [111, 121]}]",9,0,,भारत,,Not Classified
3465,2980,b'kauranjalii',9/26/2020 7:50,b'Stop #Modi From Grabing Lands of #PunjabFarmers\n\nOnly Solution we have is #Khalistan \nGo and register your vote\xe2\x80\xa6 https://t.co/b3OeloqXGG',"[{'text': 'Modi', 'indices': [5, 10]}, {'text': 'PunjabFarmers', 'indices': [33, 47]}, {'text': 'Khalistan', 'indices': [74, 84]}]",0,0,,"Karachi, Pakistan",,Pakistan
3468,2983,b'guddiikaur',9/26/2020 7:42,b'Stop #Modi From Grabing Lands of #PunjabFarmers\nWe have to join hands to stop the truck for lives of our farmers..\xe2\x80\xa6 https://t.co/MkbbZwDGnb',"[{'text': 'Modi', 'indices': [5, 10]}, {'text': 'PunjabFarmers', 'indices': [33, 47]}]",0,0,,"Karachi, Pakistan",,Pakistan
3469,2984,b'VinBisht8888',9/26/2020 7:41,b'RT @Jasmeet09660105: Exclusive #Breaking News for all #KhalistaniSupporters!! This video shows that #Khalistan is not at all a subject for\xe2\x80\xa6',"[{'text': 'Breaking', 'indices': [31, 40]}, {'text': 'KhalistaniSupporters', 'indices': [54, 75]}, {'text': 'Khalistan', 'indices': [100, 110]}]",23,0,,India,,India
3470,2985,b'gaurikaur101',9/26/2020 7:40,b'Stop #Modi Lets make sure the land of #Punjabfarmers is not grabbed by the govt. #Khalistan #Punjab\xe2\x80\xa6 https://t.co/50MaPmX5kb',"[{'text': 'Modi', 'indices': [5, 10]}, {'text': 'Punjabfarmers', 'indices': [38, 52]}, {'text': 'Khalistan', 'indices': [81, 91]}, {'text': 'Punjab', 'indices': [92, 99]}]",0,0,,"Karachi, Pakistan",,Pakistan
3471,2986,b'Deepak_Sanatani',9/26/2020 7:38,"b'RT @SimranK60419840: #Pannun and his #SFJ Gunda Gang, here is an advice for you guys. Instead of targeting #SikhFarmers and #SikhSoldiers o\xe2\x80\xa6'","[{'text': 'Pannun', 'indices': [21, 28]}, {'text': 'SFJ', 'indices': [37, 41]}, {'text': 'SikhFarmers', 'indices': [107, 119]}, {'text': 'SikhSoldiers', 'indices': [124, 137]}]",39,0,,PUNJAB,,India
3473,2988,b'priyaakaurrr',9/26/2020 7:35,b'#Modi Can you please stop from Grabing Lands of #PunjabFarmers\n\n#Khalistan Is Only Solution ! \n#Register2Vote2020\xe2\x80\xa6 https://t.co/liVdcWGq4v',"[{'text': 'Modi', 'indices': [0, 5]}, {'text': 'PunjabFarmers', 'indices': [48, 62]}, {'text': 'Khalistan', 'indices': [64, 74]}, {'text': 'Register2Vote2020', 'indices': [95, 113]}]",0,1,,"Karachi, Pakistan",,Pakistan
3477,2992,b'silent_parakeet',9/26/2020 7:25,"b""RT @Gurpree91384693: #Pannun, now your #KhalistaniStooges are also saying that they don't want to support your #Khalistan terror drama. The\xe2\x80\xa6""","[{'text': 'Pannun', 'indices': [21, 28]}, {'text': 'KhalistaniStooges', 'indices': [39, 57]}, {'text': 'Khalistan', 'indices': [111, 121]}]",9,0,,Mother Earth,,Not Classified
3478,2993,b'PrabhatBose15',9/26/2020 7:25,"b""RT @Gurpree91384693: #Pannun, now your #KhalistaniStooges are also saying that they don't want to support your #Khalistan terror drama. The\xe2\x80\xa6""","[{'text': 'Pannun', 'indices': [21, 28]}, {'text': 'KhalistaniStooges', 'indices': [39, 57]}, {'text': 'Khalistan', 'indices': [111, 121]}]",9,0,,"Chandigarh, India",,India
3480,2995,b'Naveenku555',9/26/2020 7:20,"b""RT @Jasleen_Kaur11: Pannun, a Pakistani puppet who works for Pakistan, see this, Indian Sikh's answer to the Referendum2020  for you.#Shame\xe2\x80\xa6""",[],29,0,,India,,India
3481,2996,b'iMMTripathiAdv',9/26/2020 7:02,b'RT @Jasmeet09660105: Exclusive #Breaking News for all #KhalistaniSupporters!! This video shows that #Khalistan is not at all a subject for\xe2\x80\xa6',"[{'text': 'Breaking', 'indices': [31, 40]}, {'text': 'KhalistaniSupporters', 'indices': [54, 75]}, {'text': 'Khalistan', 'indices': [100, 110]}]",23,0,,"New Delhi, India",,India
3482,2997,b'gokkul32657105',9/26/2020 7:01,"b""RT @Jasleen_Kaur11: Pannun, a Pakistani puppet who works for Pakistan, see this, Indian Sikh's answer to the Referendum2020  for you.#Shame\xe2\x80\xa6""",[],29,0,,land of cholas,,Not Classified
3484,2999,b'VB_Subrahmanyam',9/26/2020 6:39,"b""RT @Jasleen_Kaur11: Pannun, a Pakistani puppet who works for Pakistan, see this, Indian Sikh's answer to the Referendum2020  for you.#Shame\xe2\x80\xa6""",[],29,0,,India,,India
3485,3000,b'dynamicsach',9/26/2020 6:36,"b""RT @Jasleen_Kaur11: Pannun, a Pakistani puppet who works for Pakistan, see this, Indian Sikh's answer to the Referendum2020  for you.#Shame\xe2\x80\xa6""",[],29,0,,"London, England",,US / UK / Canada
3490,3005,b'chowkidar_first',9/26/2020 5:57,"b'RT @SimranK60419840: #Pannun and his #SFJ Gunda Gang, here is an advice for you guys. Instead of targeting #SikhFarmers and #SikhSoldiers o\xe2\x80\xa6'","[{'text': 'Pannun', 'indices': [21, 28]}, {'text': 'SFJ', 'indices': [37, 41]}, {'text': 'SikhFarmers', 'indices': [107, 119]}, {'text': 'SikhSoldiers', 'indices': [124, 137]}]",39,0,,India,,India
3491,3006,b'Naveenku555',9/26/2020 5:54,b'RT @Jasmeet09660105: Exclusive #Breaking News for all #KhalistaniSupporters!! This video shows that #Khalistan is not at all a subject for\xe2\x80\xa6',"[{'text': 'Breaking', 'indices': [31, 40]}, {'text': 'KhalistaniSupporters', 'indices': [54, 75]}, {'text': 'Khalistan', 'indices': [100, 110]}]",23,0,,India,,India
3492,3007,b'silent_parakeet',9/26/2020 5:47,b'RT @Jasmeet09660105: Exclusive #Breaking News for all #KhalistaniSupporters!! This video shows that #Khalistan is not at all a subject for\xe2\x80\xa6',"[{'text': 'Breaking', 'indices': [31, 40]}, {'text': 'KhalistaniSupporters', 'indices': [54, 75]}, {'text': 'Khalistan', 'indices': [100, 110]}]",23,0,,Mother Earth,,Not Classified
3493,3008,b'ChirkutKa',9/26/2020 5:40,"b'RT @realSukhiChahal: Sikhs of Indian Army,  Full interview: \n\nA fascinating conversation with @LtGenGurmit Singh (Retd) regarding \n\n#IndiaC\xe2\x80\xa6'",[],33,0,,timbaktu,,Not Classified
3499,3014,b'manishmedia',9/26/2020 5:33,"b'#Sikhs Sikhs who inhabited the landmass known as Pakistan in millions during the partition now number below 10,000.\xe2\x80\xa6 https://t.co/7mxo4Obkji'","[{'text': 'Sikhs', 'indices': [0, 6]}]",0,2,,"New Delhi, India",,India
3507,3022,b'VB_Subrahmanyam',9/26/2020 5:19,b'RT @Jasmeet09660105: Exclusive #Breaking News for all #KhalistaniSupporters!! This video shows that #Khalistan is not at all a subject for\xe2\x80\xa6',"[{'text': 'Breaking', 'indices': [31, 40]}, {'text': 'KhalistaniSupporters', 'indices': [54, 75]}, {'text': 'Khalistan', 'indices': [100, 110]}]",23,0,,India,,India
3510,3025,b'DrKhimjiV',9/26/2020 4:58,"b'RT @realSukhiChahal: Sikhs of Indian Army,  Full interview: \n\nA fascinating conversation with @LtGenGurmit Singh (Retd) regarding \n\n#IndiaC\xe2\x80\xa6'",[],33,0,,"Sydney, New South Wales",,Not Classified
3514,3029,b'RohitJain700',9/26/2020 4:52,b'@majorgauravarya Sir...When you give details on why #Khalistan will fail...you are also giving a clue on how to amend errors...',"[{'text': 'Khalistan', 'indices': [52, 62]}]",0,0,,"Chennai, India",,India
3515,3030,b'EkamSin84132468',9/26/2020 4:52,b'RT @Jasmeet09660105: Exclusive #Breaking News for all #KhalistaniSupporters!! This video shows that #Khalistan is not at all a subject for\xe2\x80\xa6',"[{'text': 'Breaking', 'indices': [31, 40]}, {'text': 'KhalistaniSupporters', 'indices': [54, 75]}, {'text': 'Khalistan', 'indices': [100, 110]}]",23,0,,canada kansas,,Not Classified
