,tweet,hashtags,label
4888,b account withhold india response legal demand learn,[],1
4889,great terry fox pathetic label khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4890,b account withhold india response legal demand learn,[],1
4891,great terry fox pathetic conclude no support khalistan referendum sfj fail pe,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4892,great terry fox pathetic conclude no support khalistan referendum sfj fail,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4893,great terry fox pathetic annoy khalistan referendum poster surrey q why terry ar,"['TerryFox', 'Khalistan', 'Referendum2020']",1
4894,b account withhold india response legal demand learn,[],1
4895,b account withhold india response legal demand learn,[],1
4896,b account withhold india response legal demand learn,[],1
4897,b account withhold india response legal demand learn,[],1
4898,b account withhold india response legal demand learn,[],1
4899,great terry fox pathetic annoy khalistan referendum poster surrey q why terry ar,"['TerryFox', 'Khalistan', 'Referendum2020']",1
4900,b account withhold india response legal demand learn,[],1
4901,b account withhold india response legal demand learn,[],1
4902,great terry fox pathetic conclude no support khalistan referendum sfj fail pe,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4903,great terry fox pathetic conclude no support khalistan referendum sfj fail pe,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4904,great terry fox pathetic label khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4905,b account withhold india response legal demand learn,[],1
4906,great terry fox pathetic annoy khalistan referendum poster surrey q why terry ar,"['TerryFox', 'Khalistan', 'Referendum2020']",1
4907,great terry fox pathetic conclude no support khalistan referendum sfj fail p,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4908,great terry fox pathetic conclude no support khalistan referendum sfj fail p,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4909,great terry fox pathetic label khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4910,great terry fox pathetic annoy khalistan referendum poster surrey q why terry,"['TerryFox', 'Khalistan', 'Referendum2020']",1
4911,b account withhold india response legal demand learn,[],1
4912,great terry fox pathetic annoy khalistan referendum poster surrey q why terry,"['TerryFox', 'Khalistan', 'Referendum2020']",1
4913,b account withhold india response legal demand learn,[],1
4914,great terry fox pathetic label khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4915,great terry fox pathetic label khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4916,great terry fox pathetic annoy khalistan referendum poster surrey q why terry,"['TerryFox', 'Khalistan', 'Referendum2020']",1
4917,great terry fox pathetic annoy khalistan referendum poster surrey q why terry,"['TerryFox', 'Khalistan', 'Referendum2020']",1
4918,great terry fox pathetic conclude no support khalistan referendum sfj fail pe,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4919,great terry fox pathetic conclude no support khalistan referendum sfj fail pe,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4920,great terry fox pathetic label khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4921,great terry fox pathetic conclude no support khalistan referendum sfj f,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4922,great terry fox pathetic annoy khalistan referendum poster surrey q why terry,"['TerryFox', 'Khalistan', 'Referendum2020']",1
4923,greatt terryfox pathetic conclude no support khalistan referendum sfj fai,"['terryfox', 'khalistan', 'referendum2020', 'SFJ']",1
4924,great terryfox pathetic annoy khalistan referendum poster surrey q why terry,"['terryfox', 'khalistan', 'referendum2020']",1
4925,great terry fox pathetic conclude no support khalistan referendum sfj f,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4926,great terry fox pathetic label khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4927,great terry fox pathetic label khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4928,great terry fox pathetic annoy khalistan referendum poster surrey q why terry,"['TerryFox', 'Khalistan', 'Referendum2020']",1
4929,great terry fox pathetic annoy khalistan referendum poster surrey q why terry,"['TerryFox', 'Khalistan', 'Referendum2020']",1
4930,great terry fox pathetic label khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4931,great terry fox pathetic label khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4932,great terry fox pathetic label referendum sfj act,"['TerryFox', 'Referendum2020', 'SFJ']",1
4933,great terry fox pathetic conclude no support khalistan referendum sfj f,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4934,great terry fox pathetic label referendum sfj act,"['TerryFox', 'Referendum2020', 'SFJ']",1
4935,great terry fox pathetic annoy khalistan referendum poster surrey q why terry,"['TerryFox', 'Khalistan', 'Referendum2020']",1
4936,great terry fox pathetic conclude no support khalistan referendum sfj f,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4937,great terry fox pathetic annoy khalistan referendum poster surrey q why terry,"['TerryFox', 'Khalistan', 'Referendum2020']",1
4938,great terry fox pathetic conclude no support khalistan referendum sfj f,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4939,great terry fox pathetic conclude no support khalistan referendum sfj f,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4940,great terry fox pathetic label khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4941,b account withhold india response legal demand learn,[],1
4942,b account withhold india response legal demand learn,[],1
4943,great terry fox pathetic label khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4944,great terry fox pathetic conclude no support khalistan referendum sfj f,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4945,b account withhold india response legal demand learn,[],1
4946,great terry fox pathetic label khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4947,great terry fox pathetic label khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4948,great terry fox pathetic label khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4949,great terry fox pathetic conclude no support khalistan referendum sfj fail per,"['TerryFox', 'Khalistan', 'Referendum2020']",1
4950,great terry fox pathetic label khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4951,great terry fox pathetic conclude no support khalistan referendum sfj f,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4952,great terry fox pathetic conclude no support khalistan referendum sfj f,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4953,b account withhold india response legal demand learn,[],1
4954,great terry fox pathetic label khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4955,great terry fox pathetic conclude no support khalistan referendum sfj f,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4956,great terry fox pathetic label khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4957,great terry fox pathetic annoy khalistan referendum poster surrey q why terry,"['TerryFox', 'Khalistan', 'Referendum2020']",1
4958,great terry fox pathetic label khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4959,great terry fox pathetic annoy khalistan referendum poster surrey q why terry,"['TerryFox', 'Khalistan', 'Referendum2020']",1
4960,great terry fox pathetic conclude no support khalistan referendum sfj f,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4961,b account withhold india response legal demand learn,[],1
4962,great terry fox pathetic conclude no support khalistan referendum sfj f,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4963,b account withhold india response legal demand learn,[],1
4964,b account withhold india response legal demand learn,[],1
4965,great terry fox pathetic conclude no support khalistan referendum sfj f,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4966,great terry fox pathetic label khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4967,great terry fox pathetic conclude no support khalistan referendum sfj f,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4968,great terry fox pathetic label khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4969,great terry fox pathetic annoy khalistan referendum poster surrey q why terry,"['TerryFox', 'Khalistan', 'Referendum2020']",1
4970,b account withhold india response legal demand learn,[],1
4971,b account withhold india response legal demand learn,[],1
4972,great terry fox pathetic conclude no support khalistan referendum sfj f,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4973,great terry fox pathetic conclude no support khalistan referendum sfj f,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4974,great terry fox pathetic label khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4975,great terry fox pathetic label khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4976,great terry fox pathetic label khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4977,great terry fox pathetic label khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4978,great terry fox pathetic conclude no support khalistan referendum sfj f,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4979,great terry fox pathetic annoy khalistan referendum poster surrey q why terry,"['TerryFox', 'Khalistan', 'Referendum2020']",1
4980,b account withhold india response legal demand learn,[],1
4981,great terry fox pathetic label khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4982,great terry fox pathetic annoy khalistan referendum poster surrey q why terry yo,"['TerryFox', 'Khalistan', 'Referendum2020']",1
4983,great terry fox pathetic label khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4984,b account withhold india response legal demand learn,[],1
4985,great terry fox pathetic conclude no support khalistan referendum sfj fai,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4986,great terry fox pathetic label khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4987,great terry fox pathetic label khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4988,great terry fox pathetic label khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4989,great terry fox pathetic label khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4990,b account withhold india response legal demand learn,[],1
4991,great terry fox pathetic conclude no support khalistan referendum sfj f,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4992,great terry fox pathetic annoy khalistan referendum poster surrey q why terry,"['TerryFox', 'Khalistan', 'Referendum2020']",1
4993,great terry fox pathetic annoy khalistan referendum poster surrey q why terry,"['TerryFox', 'Khalistan', 'Referendum2020']",1
4994,b account withhold india response legal demand learn,[],1
4995,great terry fox pathetic annoy khalistan referendum poster surrey q why terry,"['TerryFox', 'Khalistan', 'Referendum2020']",1
4996,b account withhold india response legal demand learn,[],1
4997,great terry fox pathetic label khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4998,great terry fox pathetic label khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
4999,great terry fox pathetic conclude no support khalistan referendum sfj f,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
5000,b account withhold india response legal demand learn,[],1
5001,great terry fox pathetic annoy khalistan referendum poster surrey q why terry,"['TerryFox', 'Khalistan', 'Referendum2020']",1
5002,great terry fox pathetic label khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
5003,great terry fox pathetic conclude no support khalistan referendum sfj fail,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
5004,great terry fox pathetic conclude no support khalistan referendum sfj f,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
5005,b account withhold india response legal demand learn,[],1
5006,great terry fox pathetic conclude no support khalistan referendum sfj f,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
5007,great terry fox pathetic conclude no support khalistan referendum sfj fail,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
